framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,samples,min_ms,p05_ms,median_ms,p95_ms,max_ms
julia,rosenbrock23_sciml,performance,fixed,fixed,none,128,dt,0.0009765625,20,1.080604,1.10315795,1.1169375000000001,1.1320639000000001,1.137211
julia,rosenbrock23_sciml,performance,adaptive,julia,both,128,tol,1.0e-8,20,3.228947,3.2316374,3.2417635000000002,3.2459247,3.255115
julia,rosenbrock23_sciml,performance,adaptive,julia,none,128,tol,1.0e-8,20,3.187874,3.18827395,3.1994344999999997,3.2017313000000005,3.204872
julia,rosenbrock23_sciml,performance,fixed,fixed,both,512,dt,0.0009765625,20,1.158603,1.16062745,1.202747,1.2202239499999998,1.239755
julia,rosenbrock23_sciml,performance,fixed,fixed,none,512,dt,0.0009765625,20,1.153223,1.1533569500000003,1.1591330000000002,1.17508675,1.178065
julia,rosenbrock23_sciml,performance,adaptive,julia,both,512,tol,1.0e-8,20,3.249436,3.25303745,3.2597635,3.2645732,3.265907
julia,rosenbrock23_sciml,performance,adaptive,julia,none,512,tol,1.0e-8,20,3.202133,3.2102079999999997,3.2160105,3.21961715,3.220779
julia,rosenbrock23_sciml,performance,fixed,fixed,both,2048,dt,0.0009765625,20,1.187019,1.20684455,1.2132565,1.2353934,1.240246
julia,rosenbrock23_sciml,performance,fixed,fixed,none,2048,dt,0.0009765625,20,1.1309,1.1528469,1.1651194999999999,1.1810851999999998,1.182343
julia,rosenbrock23_sciml,performance,adaptive,julia,both,2048,tol,1.0e-8,20,3.218249,3.2431969499999997,3.250714,3.2560801499999994,3.25766
julia,rosenbrock23_sciml,performance,adaptive,julia,none,2048,tol,1.0e-8,20,3.185133,3.18675655,3.1964975,3.2010827,3.202198
julia,rosenbrock23_sciml,performance,fixed,fixed,both,8192,dt,0.0009765625,20,1.320104,1.3234214,1.3384654999999999,1.36462275,1.365264
julia,rosenbrock23_sciml,performance,fixed,fixed,none,8192,dt,0.0009765625,20,1.234724,1.2349653,1.245797,1.2605786,1.262509
julia,rosenbrock23_sciml,performance,adaptive,julia,both,8192,tol,1.0e-8,20,3.910717,3.9158033,3.9413485,3.96995,3.972249
julia,rosenbrock23_sciml,performance,adaptive,julia,none,8192,tol,1.0e-8,20,3.815198,3.81620215,3.8549555,3.8742396,3.881566
julia,rosenbrock23_sciml,performance,fixed,fixed,both,32768,dt,0.0009765625,20,2.359961,2.3640517,2.3766355,2.3957349,2.404606
julia,rosenbrock23_sciml,performance,fixed,fixed,none,32768,dt,0.0009765625,20,2.095338,2.09692735,2.105722,2.11303085,2.127525
julia,rosenbrock23_sciml,performance,adaptive,julia,both,32768,tol,1.0e-8,20,8.546706,8.5533275,8.569104,8.58016485,8.590137
julia,rosenbrock23_sciml,performance,adaptive,julia,none,32768,tol,1.0e-8,20,8.287448,8.2882365,8.2954935,8.3076971,8.308288
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.5,1,0.074595,0.074595,0.074595,0.074595,0.074595
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.5,1,0.032944,0.032944,0.032944,0.032944,0.032944
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.25,1,0.07455,0.07455,0.07455,0.07455,0.07455
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.25,1,0.032546,0.032546,0.032546,0.032546,0.032546
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.125,1,0.079851,0.079851,0.079851,0.079851,0.079851
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.125,1,0.03911,0.03911,0.03911,0.03911,0.03911
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.0625,1,0.088174,0.088174,0.088174,0.088174,0.088174
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.0625,1,0.047444,0.047444,0.047444,0.047444,0.047444
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.03125,1,0.11678,0.11678,0.11678,0.11678,0.11678
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.03125,1,0.065929,0.065929,0.065929,0.065929,0.065929
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.015625,1,0.139951,0.139951,0.139951,0.139951,0.139951
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.015625,1,0.098039,0.098039,0.098039,0.098039,0.098039
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.0078125,1,0.207074,0.207074,0.207074,0.207074,0.207074
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.0078125,1,0.165596,0.165596,0.165596,0.165596,0.165596
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.00390625,1,0.40527,0.40527,0.40527,0.40527,0.40527
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.00390625,1,0.351216,0.351216,0.351216,0.351216,0.351216
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.001953125,1,0.680927,0.680927,0.680927,0.680927,0.680927
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.001953125,1,0.62196,0.62196,0.62196,0.62196,0.62196
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.0009765625,1,1.207536,1.207536,1.207536,1.207536,1.207536
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.0009765625,1,1.174669,1.174669,1.174669,1.174669,1.174669
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.00048828125,1,2.296428,2.296428,2.296428,2.296428,2.296428
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.00048828125,1,2.24948,2.24948,2.24948,2.24948,2.24948
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.000244140625,1,4.433351,4.433351,4.433351,4.433351,4.433351
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.000244140625,1,4.379942,4.379942,4.379942,4.379942,4.379942
julia,rosenbrock23_sciml,numerical,fixed,fixed,both,1024,dt,0.0001220703125,1,8.712627,8.712627,8.712627,8.712627,8.712627
julia,rosenbrock23_sciml,numerical,fixed,fixed,none,1024,dt,0.0001220703125,1,8.649143,8.649143,8.649143,8.649143,8.649143
julia,rosenbrock23_sciml,numerical,adaptive,julia,both,1024,tol,0.010000000000000002,1,0.111297,0.111297,0.111297,0.111297,0.111297
julia,rosenbrock23_sciml,numerical,adaptive,julia,none,1024,tol,0.010000000000000002,1,0.069396,0.069396,0.069396,0.069396,0.069396
julia,rosenbrock23_sciml,numerical,adaptive,julia,both,1024,tol,0.001,1,0.141952,0.141952,0.141952,0.141952,0.141952
julia,rosenbrock23_sciml,numerical,adaptive,julia,none,1024,tol,0.001,1,0.103576,0.103576,0.103576,0.103576,0.103576
julia,rosenbrock23_sciml,numerical,adaptive,julia,both,1024,tol,0.0001,1,0.321058,0.321058,0.321058,0.321058,0.321058
julia,rosenbrock23_sciml,numerical,adaptive,julia,none,1024,tol,0.0001,1,0.272199,0.272199,0.272199,0.272199,0.272199
julia,rosenbrock23_sciml,numerical,adaptive,julia,both,1024,tol,1.0e-5,1,0.44912,0.44912,0.44912,0.44912,0.44912
julia,rosenbrock23_sciml,numerical,adaptive,julia,none,1024,tol,1.0e-5,1,0.397566,0.397566,0.397566,0.397566,0.397566
julia,rosenbrock23_sciml,numerical,adaptive,julia,both,1024,tol,1.0e-6,1,0.802882,0.802882,0.802882,0.802882,0.802882
julia,rosenbrock23_sciml,numerical,adaptive,julia,none,1024,tol,1.0e-6,1,0.751803,0.751803,0.751803,0.751803,0.751803
julia,kvaerno3,performance,fixed,fixed,both,8,dt,0.0009765625,20,2.941195,2.94539875,2.9545440000000003,2.97115235,3.016816
julia,kvaerno3,performance,fixed,fixed,none,8,dt,0.0009765625,20,2.902294,2.9052694,2.914187,2.9416024000000003,2.965265
julia,kvaerno3,performance,adaptive,julia,both,8,tol,1.0e-8,20,7.880415,7.886821799999999,7.8914895000000005,7.9274869,7.927903
julia,kvaerno3,performance,adaptive,julia,none,8,tol,1.0e-8,20,7.806548,7.83543275,7.85088,7.8607798,7.861099
julia,kvaerno3,performance,fixed,fixed,both,32,dt,0.0009765625,20,2.945178,2.9480907,2.955748,2.96007195,2.964992
julia,kvaerno3,performance,fixed,fixed,none,32,dt,0.0009765625,20,2.901145,2.9018632,2.9143005000000004,2.9170094,2.918917
julia,kvaerno3,performance,adaptive,julia,both,32,tol,1.0e-8,20,8.173856,8.175243,8.187553000000001,8.19148525,8.193504
julia,kvaerno3,performance,adaptive,julia,none,32,tol,1.0e-8,20,8.138126,8.1408278,8.145754499999999,8.14988245,8.150556
julia,kvaerno3,performance,fixed,fixed,both,128,dt,0.0009765625,20,2.951155,2.95176205,2.9637755,2.9668319999999997,2.967269
julia,kvaerno3,performance,fixed,fixed,none,128,dt,0.0009765625,20,2.885993,2.9093639500000004,2.9220420000000003,2.9286830000000004,2.931723
julia,kvaerno3,performance,adaptive,julia,both,128,tol,1.0e-8,20,8.070044,8.072066549999999,8.0904055,8.0993207,8.104426
julia,kvaerno3,performance,adaptive,julia,none,128,tol,1.0e-8,20,8.001533,8.032660700000001,8.0475075,8.0602131,8.061906
julia,kvaerno3,performance,fixed,fixed,both,512,dt,0.0009765625,20,3.193805,3.1974292500000003,3.203811,3.20953285,3.210727
julia,kvaerno3,performance,fixed,fixed,none,512,dt,0.0009765625,20,3.148551,3.15071415,3.1612995,3.1703605999999995,3.170524
julia,kvaerno3,performance,adaptive,julia,both,512,tol,1.0e-8,20,8.465142,8.4684594,8.4754645,8.4837668,8.487772
julia,kvaerno3,performance,adaptive,julia,none,512,tol,1.0e-8,20,8.413012,8.4165954,8.424664,8.43728975,8.441332
julia,kvaerno3,performance,fixed,fixed,both,2048,dt,0.0009765625,20,3.282559,3.29740845,3.3100665,3.3175756000000005,3.322413
julia,kvaerno3,performance,fixed,fixed,none,2048,dt,0.0009765625,20,3.241711,3.2433620999999997,3.256341,3.2593996,3.269386
julia,kvaerno3,performance,adaptive,julia,both,2048,tol,1.0e-8,20,9.130355,9.134921649999999,9.157067000000001,9.1667783,9.179039
julia,kvaerno3,performance,adaptive,julia,none,2048,tol,1.0e-8,20,9.062791,9.09075045,9.107754,9.1170564,9.117235
julia,kvaerno3,performance,fixed,fixed,both,8192,dt,0.0009765625,20,3.683415,3.6876976000000004,3.697132,3.70222395,3.703667
julia,kvaerno3,performance,fixed,fixed,none,8192,dt,0.0009765625,20,3.597656,3.5998353,3.6116270000000004,3.61691485,3.623448
julia,kvaerno3,performance,adaptive,julia,both,8192,tol,1.0e-8,20,11.074546,11.09099905,11.108363,11.1264813,11.128615
julia,kvaerno3,performance,adaptive,julia,none,8192,tol,1.0e-8,20,10.981208,10.9853709,11.018793500000001,11.036480399999999,11.03987
julia,kvaerno3,performance,fixed,fixed,both,32768,dt,0.0009765625,20,9.409146,9.418644099999998,9.4252735,9.52061925,9.636733
julia,kvaerno3,performance,fixed,fixed,none,32768,dt,0.0009765625,20,9.140119,9.144426300000001,9.159541,9.1661818,9.167337
julia,kvaerno3,performance,adaptive,julia,both,32768,tol,1.0e-8,20,26.335129,26.34295035,26.384647,26.43364645,26.444143
julia,kvaerno3,performance,adaptive,julia,none,32768,tol,1.0e-8,20,26.086658,26.094505950000002,26.116168000000002,26.163681550000003,26.165725
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.5,1,0.131786,0.131786,0.131786,0.131786,0.131786
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.5,1,0.089309,0.089309,0.089309,0.089309,0.089309
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.25,1,0.188542,0.188542,0.188542,0.188542,0.188542
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.25,1,0.147522,0.147522,0.147522,0.147522,0.147522
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.125,1,0.094582,0.094582,0.094582,0.094582,0.094582
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.125,1,0.054579,0.054579,0.054579,0.054579,0.054579
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.0625,1,0.116362,0.116362,0.116362,0.116362,0.116362
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.0625,1,0.075936,0.075936,0.075936,0.075936,0.075936
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.03125,1,0.164383,0.164383,0.164383,0.164383,0.164383
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.03125,1,0.123533,0.123533,0.123533,0.123533,0.123533
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.015625,1,0.324577,0.324577,0.324577,0.324577,0.324577
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.015625,1,0.274152,0.274152,0.274152,0.274152,0.274152
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.0078125,1,0.521636,0.521636,0.521636,0.521636,0.521636
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.0078125,1,0.477868,0.477868,0.477868,0.477868,0.477868
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.00390625,1,0.911047,0.911047,0.911047,0.911047,0.911047
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.00390625,1,0.852641,0.852641,0.852641,0.852641,0.852641
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.001953125,1,1.710344,1.710344,1.710344,1.710344,1.710344
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.001953125,1,1.695265,1.695265,1.695265,1.695265,1.695265
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.0009765625,1,3.277158,3.277158,3.277158,3.277158,3.277158
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.0009765625,1,3.226238,3.226238,3.226238,3.226238,3.226238
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.00048828125,1,6.395233,6.395233,6.395233,6.395233,6.395233
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.00048828125,1,6.344094,6.344094,6.344094,6.344094,6.344094
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.000244140625,1,12.670451,12.670451,12.670451,12.670451,12.670451
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.000244140625,1,12.616923,12.616923,12.616923,12.616923,12.616923
julia,kvaerno3,numerical,fixed,fixed,both,1024,dt,0.0001220703125,1,25.89155,25.89155,25.89155,25.89155,25.89155
julia,kvaerno3,numerical,fixed,fixed,none,1024,dt,0.0001220703125,1,25.839624,25.839624,25.839624,25.839624,25.839624
julia,kvaerno3,numerical,adaptive,julia,both,1024,tol,0.010000000000000002,1,0.186747,0.186747,0.186747,0.186747,0.186747
julia,kvaerno3,numerical,adaptive,julia,none,1024,tol,0.010000000000000002,1,0.145543,0.145543,0.145543,0.145543,0.145543
julia,kvaerno3,numerical,adaptive,julia,both,1024,tol,0.001,1,0.326266,0.326266,0.326266,0.326266,0.326266
julia,kvaerno3,numerical,adaptive,julia,none,1024,tol,0.001,1,0.271077,0.271077,0.271077,0.271077,0.271077
julia,kvaerno3,numerical,adaptive,julia,both,1024,tol,0.0001,1,0.496704,0.496704,0.496704,0.496704,0.496704
julia,kvaerno3,numerical,adaptive,julia,none,1024,tol,0.0001,1,0.411103,0.411103,0.411103,0.411103,0.411103
julia,kvaerno3,numerical,adaptive,julia,both,1024,tol,1.0e-5,1,0.955385,0.955385,0.955385,0.955385,0.955385
julia,kvaerno3,numerical,adaptive,julia,none,1024,tol,1.0e-5,1,0.902815,0.902815,0.902815,0.902815,0.902815
julia,kvaerno3,numerical,adaptive,julia,both,1024,tol,1.0e-6,1,1.939867,1.939867,1.939867,1.939867,1.939867
julia,kvaerno3,numerical,adaptive,julia,none,1024,tol,1.0e-6,1,1.889494,1.889494,1.889494,1.889494,1.889494
julia,kvaerno5,performance,fixed,fixed,both,8,dt,0.0009765625,20,5.871381,5.8721704500000005,5.88339,5.89077715,5.90997
julia,kvaerno5,performance,fixed,fixed,none,8,dt,0.0009765625,20,5.826786,5.8270805,5.8417175,5.8497713,5.882495
julia,kvaerno5,performance,adaptive,julia,both,8,tol,1.0e-8,20,0.820858,0.82997515,0.8703190000000001,0.8841381500000001,0.899189
julia,kvaerno5,performance,adaptive,julia,none,8,tol,1.0e-8,20,0.791189,0.81189235,0.82768,0.8347695500000001,0.845686
julia,kvaerno5,performance,fixed,fixed,both,32,dt,0.0009765625,20,5.917011,5.919452499999999,5.9549715,5.999622350000001,6.034076
julia,kvaerno5,performance,fixed,fixed,none,32,dt,0.0009765625,20,5.863454,5.86894025,5.911001499999999,5.920540849999999,5.929753
julia,kvaerno5,performance,adaptive,julia,both,32,tol,1.0e-8,20,0.820004,0.8210433,0.869786,0.8744759,0.878293
julia,kvaerno5,performance,adaptive,julia,none,32,tol,1.0e-8,20,0.780217,0.78273355,0.827008,0.8351633,0.845809
julia,kvaerno5,performance,fixed,fixed,both,128,dt,0.0009765625,20,6.084634,6.088222149999999,6.1013295,6.118894300000001,6.129008
julia,kvaerno5,performance,fixed,fixed,none,128,dt,0.0009765625,20,6.04589,6.05360495,6.0700465,6.08817445,6.091356
julia,kvaerno5,performance,adaptive,julia,both,128,tol,1.0e-8,20,0.868495,0.8740506,0.914613,0.9330660000000001,0.942851
julia,kvaerno5,performance,adaptive,julia,none,128,tol,1.0e-8,20,0.832011,0.8435706000000001,0.8739669999999999,0.8859131,0.905086
julia,kvaerno5,performance,fixed,fixed,both,512,dt,0.0009765625,20,6.386098,6.3931147,6.415668,6.42642235,6.432281
julia,kvaerno5,performance,fixed,fixed,none,512,dt,0.0009765625,20,6.335079,6.346890350000001,6.367318,6.3754104499999995,6.37597
julia,kvaerno5,performance,adaptive,julia,both,512,tol,1.0e-8,20,1.184043,1.1842624499999999,1.1907765000000001,1.2146818,1.218858
julia,kvaerno5,performance,adaptive,julia,none,512,tol,1.0e-8,20,1.113452,1.11425855,1.1411075,1.1628337,1.17191
julia,kvaerno5,performance,fixed,fixed,both,2048,dt,0.0009765625,20,6.577031,6.5892632,6.60277,6.621398650000001,6.629011
julia,kvaerno5,performance,fixed,fixed,none,2048,dt,0.0009765625,20,6.513871,6.514429600000001,6.54892,6.571274550000001,6.577384
julia,kvaerno5,performance,adaptive,julia,both,2048,tol,1.0e-8,20,1.511621,1.5156100499999998,1.535909,1.55300515,1.574972
julia,kvaerno5,performance,adaptive,julia,none,2048,tol,1.0e-8,20,1.466775,1.47089135,1.4866865,1.49964015,1.501353
julia,kvaerno5,performance,fixed,fixed,both,8192,dt,0.0009765625,20,8.170118,8.18835895,8.222017999999998,8.368908200000002,10.418879
julia,kvaerno5,performance,fixed,fixed,none,8192,dt,0.0009765625,20,8.111345,8.1115084,8.1285815,8.15467235,8.154793
julia,kvaerno5,performance,adaptive,julia,both,8192,tol,1.0e-8,20,2.113228,2.1338373,2.164132,2.18123285,2.18484
julia,kvaerno5,performance,adaptive,julia,none,8192,tol,1.0e-8,20,2.03535,2.05282715,2.07068,2.08363785,2.087454
julia,kvaerno5,performance,fixed,fixed,both,32768,dt,0.0009765625,20,19.936545,19.9385647,19.998374499999997,20.20239425,20.224515
julia,kvaerno5,performance,fixed,fixed,none,32768,dt,0.0009765625,20,19.668817,19.68307745,19.699976,19.7346505,19.744236
julia,kvaerno5,performance,adaptive,julia,both,32768,tol,1.0e-8,20,4.638748,4.65565895,4.693868999999999,4.75502325,4.966859
julia,kvaerno5,performance,adaptive,julia,none,32768,tol,1.0e-8,20,4.388233,4.3959166000000005,4.420186,4.44879865,4.462263
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.5,1,0.190026,0.190026,0.190026,0.190026,0.190026
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.5,1,0.149102,0.149102,0.149102,0.149102,0.149102
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.25,1,0.103975,0.103975,0.103975,0.103975,0.103975
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.25,1,0.060207,0.060207,0.060207,0.060207,0.060207
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.125,1,0.125682,0.125682,0.125682,0.125682,0.125682
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.125,1,0.078886,0.078886,0.078886,0.078886,0.078886
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.0625,1,0.205809,0.205809,0.205809,0.205809,0.205809
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.0625,1,0.119838,0.119838,0.119838,0.119838,0.119838
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.03125,1,0.284435,0.284435,0.284435,0.284435,0.284435
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.03125,1,0.269925,0.269925,0.269925,0.269925,0.269925
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.015625,1,0.516032,0.516032,0.516032,0.516032,0.516032
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.015625,1,0.460269,0.460269,0.460269,0.460269,0.460269
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.0078125,1,0.895692,0.895692,0.895692,0.895692,0.895692
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.0078125,1,0.845,0.845,0.845,0.845,0.845
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.00390625,1,1.674488,1.674488,1.674488,1.674488,1.674488
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.00390625,1,1.633529,1.633529,1.633529,1.633529,1.633529
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.001953125,1,3.25513,3.25513,3.25513,3.25513,3.25513
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.001953125,1,3.208858,3.208858,3.208858,3.208858,3.208858
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.0009765625,1,6.465643,6.465643,6.465643,6.465643,6.465643
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.0009765625,1,6.391263,6.391263,6.391263,6.391263,6.391263
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.00048828125,1,12.833696,12.833696,12.833696,12.833696,12.833696
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.00048828125,1,12.770331,12.770331,12.770331,12.770331,12.770331
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.000244140625,1,25.647294,25.647294,25.647294,25.647294,25.647294
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.000244140625,1,25.582125,25.582125,25.582125,25.582125,25.582125
julia,kvaerno5,numerical,fixed,fixed,both,1024,dt,0.0001220703125,1,51.334376,51.334376,51.334376,51.334376,51.334376
julia,kvaerno5,numerical,fixed,fixed,none,1024,dt,0.0001220703125,1,51.188286,51.188286,51.188286,51.188286,51.188286
julia,kvaerno5,numerical,adaptive,julia,both,1024,tol,0.010000000000000002,1,0.149298,0.149298,0.149298,0.149298,0.149298
julia,kvaerno5,numerical,adaptive,julia,none,1024,tol,0.010000000000000002,1,0.108239,0.108239,0.108239,0.108239,0.108239
julia,kvaerno5,numerical,adaptive,julia,both,1024,tol,0.001,1,0.165263,0.165263,0.165263,0.165263,0.165263
julia,kvaerno5,numerical,adaptive,julia,none,1024,tol,0.001,1,0.124581,0.124581,0.124581,0.124581,0.124581
julia,kvaerno5,numerical,adaptive,julia,both,1024,tol,0.0001,1,0.194771,0.194771,0.194771,0.194771,0.194771
julia,kvaerno5,numerical,adaptive,julia,none,1024,tol,0.0001,1,0.153966,0.153966,0.153966,0.153966,0.153966
julia,kvaerno5,numerical,adaptive,julia,both,1024,tol,1.0e-5,1,0.320307,0.320307,0.320307,0.320307,0.320307
julia,kvaerno5,numerical,adaptive,julia,none,1024,tol,1.0e-5,1,0.270137,0.270137,0.270137,0.270137,0.270137
julia,kvaerno5,numerical,adaptive,julia,both,1024,tol,1.0e-6,1,0.333975,0.333975,0.333975,0.333975,0.333975
julia,kvaerno5,numerical,adaptive,julia,none,1024,tol,1.0e-6,1,0.285463,0.285463,0.285463,0.285463,0.285463
