traj,s1,s2,s3
319,5.92288017,6.04727459,6.79204082
320,5.9431529,6.04664803,6.86621666
321,5.96268654,6.04426146,6.93992186
322,5.98154402,6.04071856,7.01330996
323,6.00008011,6.03709936,7.08680201
324,6.01795626,6.03234529,7.15995741
325,6.03534937,6.02699041,7.23297644
326,6.05210066,6.02061415,7.30564833
327,6.06817102,6.01309443,7.37791252
328,6.08380032,6.0051384,7.45006275
329,6.09866047,5.9958725,7.52165461
330,6.11323977,5.98659086,7.59328794
331,6.12686062,5.9755435,7.66412258
332,6.14016294,5.96437502,7.73491383
333,6.15283203,5.95235538,7.80527878
334,6.16442728,5.93843699,7.87466049
335,6.17593813,5.92488718,7.94423866
336,6.18688059,5.91069221,8.01342869
337,6.19697618,5.89515018,8.08185673
338,6.20634794,5.878654,8.14968967
339,6.21513224,5.86147213,8.21702862
340,6.22401047,5.8449626,8.28468132
341,6.23126173,5.82569075,8.35066509
342,6.23827314,5.80645466,8.41652012
343,6.244699,5.78658915,8.48185635
344,6.25085449,5.76665449,8.54701042
345,6.25627899,5.74580908,8.61145401
346,6.26078176,5.72372913,8.67494106
347,6.26446724,5.70063877,8.73758507
348,6.26792622,5.67758322,8.80004787
349,6.27052736,5.65349245,8.86158466
350,6.27309465,5.62974024,8.9231348
351,6.2752862,5.60579109,8.98427105
352,6.27488232,5.57795143,9.04249382
353,6.2760458,5.55304575,9.10251522
354,6.27568626,5.52611017,9.16077709
355,6.27476788,5.49869776,9.21838856
356,6.27365541,5.47136831,9.27574635
357,6.27116776,5.44233894,9.33149338
358,6.26944971,5.41485214,9.38807392
359,6.26593685,5.38504171,9.44252968
360,6.2620573,5.35508251,9.49648285
361,6.25771523,5.32484627,9.54983616
362,6.25257349,5.29383755,9.60215378
363,6.24885941,5.26524496,9.65602112
364,6.24115992,5.23139048,9.70518208
365,6.23424339,5.19903135,9.75509357
366,6.22766495,5.16754389,9.80532074
367,6.2196064,5.13440228,9.85361576
368,6.21182108,5.10200691,9.90214443
