analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,0,17.773884
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,1,16.528043
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,2,16.485587
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,3,16.497293
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,4,16.514846
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,5,16.518348
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,6,16.570575
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,7,16.523435
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,8,16.540857
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,9,16.539938
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,10,16.533421
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,11,16.536628
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,12,16.536644
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,13,16.540804
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,14,16.555017
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,15,16.545617
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,16,16.485364
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,17,16.472603
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,18,16.509707
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,19,16.515808
times,ring_modulator,tsit5,fixed,none,none,nan,8,15,20,16.528740
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,0,136.691479
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,1,16.820518
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,2,17.083201
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,3,16.745900
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,4,16.690495
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,5,16.685118
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,6,16.682808
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,7,16.679303
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,8,16.638749
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,9,16.684087
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,10,16.678632
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,11,16.679091
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,12,16.678890
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,13,16.679999
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,14,16.681465
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,15,16.673301
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,16,16.673100
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,17,16.670950
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,18,16.669588
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,19,16.667232
times,ring_modulator,tsit5,fixed,both,none,nan,8,15,20,16.668585
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,0,21.032485
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,1,16.783523
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,2,16.803080
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,3,16.882455
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,4,16.875145
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,5,16.872795
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,6,16.824786
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,7,16.813933
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,8,16.829818
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,9,16.862272
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,10,16.858768
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,11,16.863733
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,12,16.850058
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,13,16.862011
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,14,16.866232
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,15,16.818023
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,16,16.831509
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,17,16.838387
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,18,16.879278
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,19,16.850930
times,ring_modulator,tsit5,fixed,none,none,nan,32,15,20,16.852711
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,0,16.950968
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,1,16.914047
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,2,16.920603
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,3,16.938023
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,4,16.948642
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,5,16.912545
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,6,16.903914
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,7,16.877385
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,8,16.824951
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,9,16.819543
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,10,16.788150
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,11,16.818699
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,12,16.819439
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,13,16.823723
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,14,16.813931
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,15,16.815318
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,16,16.794769
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,17,16.781944
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,18,16.763738
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,19,16.817696
times,ring_modulator,tsit5,fixed,both,none,nan,32,15,20,16.821419
times,ring_modulator,tsit5,fixed,none,none,nan,128,15,0,20.396254
