analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,pleiades,euler,fixed,both,none,nan,128,28,2,487.760997
times,pleiades,euler,fixed,both,none,nan,128,28,3,486.693557
times,pleiades,euler,fixed,both,none,nan,128,28,4,487.020330
times,pleiades,euler,fixed,both,none,nan,128,28,5,485.611248
times,pleiades,euler,fixed,both,none,nan,128,28,6,486.594437
times,pleiades,euler,fixed,both,none,nan,128,28,7,486.694726
times,pleiades,euler,fixed,both,none,nan,128,28,8,487.274910
times,pleiades,euler,fixed,both,none,nan,128,28,9,488.108873
times,pleiades,euler,fixed,both,none,nan,128,28,10,487.402245
times,pleiades,euler,fixed,both,none,nan,128,28,11,486.595247
times,pleiades,euler,fixed,both,none,nan,128,28,12,486.391361
times,pleiades,euler,fixed,both,none,nan,128,28,13,486.409985
times,pleiades,euler,fixed,both,none,nan,128,28,14,486.449286
times,pleiades,euler,fixed,both,none,nan,128,28,15,486.303546
times,pleiades,euler,fixed,both,none,nan,128,28,16,486.162920
times,pleiades,euler,fixed,both,none,nan,128,28,17,484.353303
times,pleiades,euler,fixed,both,none,nan,128,28,18,483.990011
times,pleiades,euler,fixed,both,none,nan,128,28,19,486.502535
times,pleiades,euler,fixed,both,none,nan,128,28,20,486.260618
times,pleiades,euler,fixed,none,none,nan,128,28,0,483.297666
times,pleiades,euler,fixed,none,none,nan,128,28,1,482.788967
times,pleiades,euler,fixed,none,none,nan,128,28,2,486.099508
times,pleiades,euler,fixed,none,none,nan,128,28,3,485.638220
times,pleiades,euler,fixed,none,none,nan,128,28,4,486.373577
times,pleiades,euler,fixed,none,none,nan,128,28,5,486.627891
times,pleiades,euler,fixed,none,none,nan,128,28,6,495.246515
times,pleiades,euler,fixed,none,none,nan,128,28,7,482.117712
times,pleiades,euler,fixed,none,none,nan,128,28,8,483.389094
times,pleiades,euler,fixed,none,none,nan,128,28,9,484.131809
times,pleiades,euler,fixed,none,none,nan,128,28,10,483.010914
times,pleiades,euler,fixed,none,none,nan,128,28,11,482.011894
times,pleiades,euler,fixed,none,none,nan,128,28,12,483.257870
times,pleiades,euler,fixed,none,none,nan,128,28,13,483.353079
times,pleiades,euler,fixed,none,none,nan,128,28,14,482.945574
times,pleiades,euler,fixed,none,none,nan,128,28,15,483.436443
times,pleiades,euler,fixed,none,none,nan,128,28,16,481.698752
times,pleiades,euler,fixed,none,none,nan,128,28,17,486.241779
times,pleiades,euler,fixed,none,none,nan,128,28,18,484.838902
times,pleiades,euler,fixed,none,none,nan,128,28,19,486.688605
times,pleiades,euler,fixed,none,none,nan,128,28,20,521.094772
times,pleiades,euler,fixed,both,none,nan,512,28,0,487.505286
times,pleiades,euler,fixed,both,none,nan,512,28,1,487.277126
times,pleiades,euler,fixed,both,none,nan,512,28,2,483.925180
times,pleiades,euler,fixed,both,none,nan,512,28,3,459.748499
times,pleiades,euler,fixed,both,none,nan,512,28,4,459.427108
times,pleiades,euler,fixed,both,none,nan,512,28,5,459.867323
times,pleiades,euler,fixed,both,none,nan,512,28,6,460.008730
times,pleiades,euler,fixed,both,none,nan,512,28,7,458.731631
times,pleiades,euler,fixed,both,none,nan,512,28,8,459.439401
times,pleiades,euler,fixed,both,none,nan,512,28,9,459.487790
times,pleiades,euler,fixed,both,none,nan,512,28,10,458.731778
times,pleiades,euler,fixed,both,none,nan,512,28,11,458.436401
times,pleiades,euler,fixed,both,none,nan,512,28,12,458.214366
times,pleiades,euler,fixed,both,none,nan,512,28,13,466.664768
times,pleiades,euler,fixed,both,none,nan,512,28,14,459.764983
times,pleiades,euler,fixed,both,none,nan,512,28,15,458.073813
times,pleiades,euler,fixed,both,none,nan,512,28,16,457.891557
times,pleiades,euler,fixed,both,none,nan,512,28,17,458.125838
times,pleiades,euler,fixed,both,none,nan,512,28,18,457.765298
times,pleiades,euler,fixed,both,none,nan,512,28,19,459.496779
times,pleiades,euler,fixed,both,none,nan,512,28,20,459.853167
times,pleiades,euler,fixed,none,none,nan,512,28,0,457.546808
times,pleiades,euler,fixed,none,none,nan,512,28,1,458.912979
times,pleiades,euler,fixed,none,none,nan,512,28,2,458.675741
times,pleiades,euler,fixed,none,none,nan,512,28,3,457.481686
times,pleiades,euler,fixed,none,none,nan,512,28,4,460.431014
times,pleiades,euler,fixed,none,none,nan,512,28,5,459.640972
times,pleiades,euler,fixed,none,none,nan,512,28,6,458.522370
times,pleiades,euler,fixed,none,none,nan,512,28,7,457.426431
times,pleiades,euler,fixed,none,none,nan,512,28,8,459.935490
times,pleiades,euler,fixed,none,none,nan,512,28,9,460.216003
times,pleiades,euler,fixed,none,none,nan,512,28,10,458.885586
times,pleiades,euler,fixed,none,none,nan,512,28,11,456.769645
times,pleiades,euler,fixed,none,none,nan,512,28,12,461.348860
times,pleiades,euler,fixed,none,none,nan,512,28,13,459.402273
times,pleiades,euler,fixed,none,none,nan,512,28,14,458.103153
times,pleiades,euler,fixed,none,none,nan,512,28,15,456.976165
times,pleiades,euler,fixed,none,none,nan,512,28,16,459.772390
times,pleiades,euler,fixed,none,none,nan,512,28,17,458.195717
times,pleiades,euler,fixed,none,none,nan,512,28,18,457.625886
times,pleiades,euler,fixed,none,none,nan,512,28,19,456.847811
times,pleiades,euler,fixed,none,none,nan,512,28,20,461.265827
times,pleiades,euler,fixed,both,none,nan,2048,28,0,460.264107
times,pleiades,euler,fixed,both,none,nan,2048,28,1,460.971835
