traj,s1,s2,s3
488,3.38632917,1.61230493,11.3138542
489,3.36147475,1.59634042,11.305954
490,3.33673215,1.58057189,11.2979555
491,3.31209445,1.56499076,11.2898579
492,3.28757262,1.54960477,11.2816677
493,3.26316071,1.53439987,11.2733908
494,3.23885942,1.51938283,11.2650242
495,3.21467519,1.50454724,11.2565765
496,3.19060063,1.48989117,11.248044
497,3.16664171,1.47541142,11.2394333
498,3.14279914,1.46110559,11.2307491
499,3.11907148,1.44697356,11.2219925
500,3.09545875,1.43300974,11.2131624
501,3.07196212,1.41921377,11.2042656
502,3.04858422,1.40558279,11.1953077
503,3.02532434,1.39211464,11.186286
504,3.00218105,1.37880671,11.177206
505,2.97915435,1.36565471,11.1680708
506,2.95624065,1.35265183,11.1588774
507,2.93345046,1.33980775,11.1496334
508,2.91077685,1.32711375,11.140336
509,2.88822579,1.31456816,11.1309948
510,2.86578584,1.30216444,11.1216011
511,2.84346962,1.28990722,11.1121712
512,2.8212657,1.27778709,11.1026936
513,2.79918528,1.26580656,11.0931807
514,2.77721715,1.25395882,11.0836287
515,2.75537181,1.24224913,11.0740385
516,2.73364282,1.23066688,11.0644207
517,2.71203184,1.21921575,11.0547657
518,2.69054103,1.20789289,11.0450821
519,2.66916418,1.19669354,11.0353689
520,2.64790726,1.18561554,11.025629
521,2.62676215,1.17465246,11.0158691
522,2.60573697,1.16381395,11.0060825
523,2.58482814,1.15309024,10.9962702
524,2.56403613,1.14247704,10.9864435
525,2.54335475,1.13197327,10.9765949
526,2.52279496,1.12158537,10.9667273
527,2.50234246,1.1112963,10.9568491
528,2.48200965,1.1011157,10.9469538
529,2.46179104,1.09103966,10.9370461
530,2.44168425,1.0810622,10.9271278
531,2.42168403,1.07117808,10.9171953
532,2.40180326,1.06139433,10.9072609
533,2.38203478,1.0517087,10.8973141
534,2.36237502,1.04211092,10.8873606
535,2.3428266,1.03260589,10.8774023
536,2.32339025,1.02319074,10.8674393
537,2.30405998,1.0138588,10.8574724
538,2.28483701,1.00461042,10.8475065
539,2.26572609,0.995446265,10.8375397
540,2.24672174,0.986363053,10.8275747
541,2.22782373,0.97735852,10.817606
542,2.20903397,0.968431294,10.8076448
543,2.19034958,0.95957917,10.7976847
544,2.17176676,0.950798452,10.7877312
545,2.15329099,0.942090929,10.7777786
546,2.1349175,0.933450401,10.7678404
547,2.11664629,0.924880266,10.7578983
548,2.09847927,0.916377366,10.7479687
549,2.08041191,0.907936633,10.7380486
550,2.06244397,0.899557769,10.7281389
551,2.04457879,0.891242623,10.7182398
552,2.0268085,0.882982194,10.7083502
553,2.00914168,0.874785125,10.6984749
554,1.99156761,0.866639197,10.6886101
555,1.97409606,0.858552456,10.6787596
