package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,samples_ms,errored_pct,error,build_s,recorded_utc
cpp,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,both,44.566,44.835274;44.926326;44.755376;44.849611;44.799179;44.831023;44.748492;44.611715;44.813542;44.78676;44.806195;44.914096;44.759612;44.731168;44.754767;44.727197;44.726786;44.712095;45.088241;44.566014;44.91254,nan,nan,3.043,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,none,42.8237,43.116478;43.103811;43.026386;42.824682;43.004724;42.994647;43.037258;43.21696;42.857012;42.968111;43.027137;43.089144;42.965869;42.925359;43.000063;42.842091;42.918423;42.823685;43.055514;43.055652;43.095298,nan,nan,3.043,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,64,default,both,866.687,867.364633;867.590629;867.364365;867.302651;866.68732;867.225665;867.30686;866.903465;867.572278;867.983538;867.572121;867.747651;867.307179;867.642937;943.346176;1023.9281;1106.251764;1039.107716;1004.767243;960.940226;931.44298,nan,nan,3.211,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,64,default,none,863.263,863.62079;863.796835;863.81417;864.270714;969.335808;895.349648;864.700253;864.274499;863.798283;864.101873;864.29298;863.477857;863.634476;863.277286;863.837807;863.606912;863.433059;863.263262;864.302469;863.626837;863.964698,nan,nan,3.211,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,128,default,both,4749.08,4776.219717;4752.06728;4751.562395;4752.659212;5024.591348;4753.406885;4750.56024;4751.026154;4750.273233;4751.555765;4750.12132;4749.08308;4754.064162;4749.739756;4749.808736;4749.347769;4749.914272;4750.335225;4749.650868;4750.071753;4752.776317,nan,nan,4.343,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,128,default,none,4741.04,5363.862149;5051.382188;4743.001261;4743.898408;4742.890536;5003.469706;4868.989938;4742.152965;4748.401827;4742.45377;4742.099714;4742.494437;4742.493421;4744.564407;4754.282722;4771.207949;4761.496303;4809.394786;4742.915829;4741.393142;4741.03796,nan,nan,4.343,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,8,32,default,both,0.593192,0.608887;0.607814;0.602276;0.607203;0.600753;0.606977;0.602819;0.608349;0.601028;0.607342;0.60105;0.60719;0.593192;0.606862;0.602651;0.607176;0.601665;0.607218;0.59566;0.606696;0.602396,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,8,32,default,none,0.585417,0.611246;0.586617;0.59228;0.585417;0.591527;0.585442;0.591645;0.587451;0.591083;0.5857;0.591254;0.585662;0.590898;0.58555;0.591389;0.585677;0.591294;0.585975;0.591375;0.585639;0.591568,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,32,32,default,both,0.613576,0.620393;0.620302;0.615123;0.621111;0.614333;0.619817;0.61472;0.620545;0.615559;0.619689;0.613576;0.623661;0.615737;0.619995;0.614557;0.621128;0.618991;0.620156;0.614551;0.62001;0.615565,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,32,32,default,none,0.595405,0.628327;0.598556;0.604668;0.598131;0.595405;0.598994;0.604802;0.598588;0.603831;0.597764;0.603629;0.598353;0.603975;0.598018;0.604388;0.597383;0.603898;0.603981;0.603214;0.598196;0.604203,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,128,32,default,both,0.630505,0.651392;0.637593;0.632013;0.645127;0.638518;0.637418;0.64156;0.636377;0.638341;0.637713;0.630505;0.643465;0.653574;0.644014;0.638425;0.637069;0.631103;0.636617;0.639072;0.637054;0.631092,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,128,32,default,none,0.61328,0.636604;0.61386;0.620115;0.615121;0.619479;0.613868;0.6198;0.613596;0.619095;0.613872;0.619;0.613709;0.619198;0.61328;0.619057;0.614079;0.619064;0.620817;0.620125;0.613557;0.618769,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,512,32,default,both,0.65952,0.691764;0.693651;0.660832;0.666755;0.65952;0.707825;0.662445;0.669097;0.661482;0.677291;0.660884;0.66793;0.660122;0.666082;0.670031;0.66779;0.660017;0.667404;0.659616;0.666489;0.659996,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,512,32,default,none,0.634833,0.640767;0.635287;0.643086;0.636257;0.642723;0.668658;0.642989;0.63501;0.643284;0.634833;0.642089;0.650275;0.643301;0.637269;0.656808;0.635242;0.67512;0.635149;0.642294;0.636352;0.670224,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,2048,32,default,both,0.884447,0.88985;0.893035;0.888869;0.892391;0.88531;0.893055;0.886213;0.895737;0.88759;0.892489;0.885333;0.89261;0.884569;0.892877;0.884447;0.890675;0.885341;0.894997;0.885303;0.894055;0.88689,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,2048,32,default,none,0.83904,0.843849;0.83904;0.849217;0.841063;0.846869;0.841233;0.848868;0.842383;0.848817;0.841017;0.855077;0.840302;0.849107;0.839609;0.882376;0.840398;0.84834;0.840324;0.849957;0.840824;0.849087,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,8192,32,default,both,2.41487,2.426118;2.446925;2.425116;2.453057;2.434179;2.520477;2.442941;2.414871;2.499043;2.468995;2.438556;2.439265;2.49571;2.471732;2.458781;2.466728;2.49735;2.428221;2.638213;2.48491;2.454553,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,8192,32,default,none,2.2941,2.34428;2.338796;2.394575;2.325391;2.353691;2.356281;2.313514;2.2941;2.337609;2.3116;2.394674;2.316913;2.326926;2.317213;2.323936;2.312699;2.382901;2.402218;2.371477;2.350454;2.307624,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,32768,32,default,both,12.2825,12.299318;12.282983;12.349911;12.292829;12.283186;12.363158;12.386608;12.299563;12.282472;12.313798;12.403086;12.297749;12.377351;12.356712;12.650048;12.35929;12.341925;12.382174;12.353979;12.314007;12.443195,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,32768,32,default,none,11.8359,11.966924;11.964903;11.843035;11.914841;11.88102;11.835872;11.88148;11.875383;11.867972;11.962103;11.84431;11.910219;11.913154;11.83799;11.921333;11.85178;11.891772;11.952029;11.869869;11.859285;11.865809,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,131072,32,default,both,51.4759,51.607612;51.55647;51.542033;51.573525;51.56066;51.624684;51.537634;51.596395;51.551758;51.66699;51.579662;51.621652;51.475903;51.588853;51.504883;51.590064;51.556321;51.61766;51.587227;51.608988;51.551279,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,131072,32,default,none,49.7994,49.783423;49.888943;50.271633;49.822374;50.049229;50.023864;49.970878;50.254445;49.84202;49.799392;49.855279;49.881653;49.811203;49.887885;49.886984;49.819147;49.893025;49.828855;49.85599;49.814988;50.140425,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,524288,32,default,both,206.901,206.965018;206.979737;207.053385;207.130129;206.927118;206.998899;206.977651;207.088641;206.950839;206.901318;207.008836;207.047957;206.997077;207.142127;207.165236;207.013575;206.98417;207.082341;206.956882;207.139097;207.045461,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,cash-karp-54,adaptive,tol,1e-05,524288,32,default,none,200.02,200.287344;200.280477;200.052311;200.019685;200.376095;200.126227;200.066081;200.102667;200.143838;200.213549;200.266174;200.204189;200.335782;200.084405;200.161006;200.19072;200.090381;200.120765;200.019821;200.070173;200.069388,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,8,32,default,both,1.04558,1.059284;1.045585;1.053187;1.053606;1.053772;1.054404;1.05467;1.052485;1.053507;1.046033;1.052389;1.053072;1.046598;1.069709;1.052764;1.053994;1.052698;1.053085;1.052997;1.054035;1.053429,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,8,32,default,none,1.02901,1.069301;1.031864;1.036662;1.036921;1.036038;1.037928;1.031199;1.036809;1.037616;1.038149;1.03728;1.037087;1.036489;1.037091;1.036494;1.036042;1.031024;1.02901;1.03693;1.037004;1.037816,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,32,32,default,both,1.05227,1.060304;1.054472;1.054743;1.053364;1.054782;1.056575;1.055418;1.05515;1.053778;1.053596;1.055403;1.054048;1.080942;1.059593;1.053921;1.054585;1.0555;1.055183;1.052272;1.053009;1.053333,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,32,32,default,none,1.02977,1.086819;1.034031;1.029766;1.036662;1.036722;1.03721;1.036518;1.036831;1.037108;1.03648;1.036819;1.037424;1.037479;1.036661;1.03811;1.036902;1.03703;1.03739;1.062927;1.045512;1.036937,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,128,32,default,both,1.06234,1.068232;1.063115;1.065089;1.063271;1.063023;1.063405;1.062542;1.063031;1.063112;1.063366;1.063369;1.062966;1.070705;1.063568;1.062389;1.062612;1.062338;1.063041;1.070177;1.06303;1.062791,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,128,32,default,none,1.04521,1.070431;1.048026;1.061576;1.046003;1.045213;1.045513;1.045752;1.046712;1.045423;1.045447;1.045416;1.046724;1.081568;1.045603;1.053038;1.04555;1.045383;1.04521;1.045647;1.046181;1.045348,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,512,32,default,both,1.11738,1.123207;1.118686;1.117967;1.117686;1.118196;1.118148;1.117384;1.118685;1.117978;1.119164;1.117645;1.118498;1.118848;1.118428;1.117689;1.118252;1.118356;1.118376;1.118355;1.117583;1.117531,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,512,32,default,none,1.09337,1.104001;1.096067;1.094594;1.095354;1.094583;1.094356;1.093999;1.09406;1.093844;1.094147;1.094851;1.094936;1.093538;1.094177;1.09337;1.095468;1.095075;1.09479;1.094057;1.094188;1.094045,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,2048,32,default,both,1.3239,1.331543;1.325637;1.326495;1.323898;1.324171;1.327192;1.325947;1.326463;1.326452;1.325678;1.326783;1.326321;1.325655;1.326478;1.32534;1.325601;1.32453;1.325957;1.327134;1.326741;1.326121,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,2048,32,default,none,1.28684,1.292818;1.315252;1.28828;1.289541;1.287351;1.289036;1.287415;1.288437;1.288166;1.288831;1.28851;1.28811;1.288997;1.287926;1.312343;1.287451;1.287421;1.287638;1.287585;1.28684;1.287713,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,8192,32,default,both,3.05256,3.058892;3.055128;3.055165;3.05548;3.057968;3.062462;3.053822;3.055342;3.059389;3.055699;3.056582;3.054303;3.05577;3.054182;3.058168;3.055553;3.052564;3.058218;3.055409;3.05503;3.055263,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,8192,32,default,none,2.92886,3.050802;2.952568;2.977941;2.931295;2.929247;2.931732;2.930987;2.930956;2.930355;2.930727;2.930485;2.93589;2.930216;2.933366;2.928861;2.930831;2.931303;2.930271;2.929614;2.932416;2.929769,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,32768,32,default,both,11.6849,11.6949;11.688252;11.688288;11.692371;11.686714;11.690731;11.684911;11.686681;11.696849;11.687845;11.688342;11.689984;11.690205;11.709915;11.713193;11.718791;11.690828;11.692103;11.690789;11.690361;11.701012,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,32768,32,default,none,11.2265,11.354587;11.234287;11.290126;11.240685;11.240257;11.240824;11.23295;11.238475;11.238552;11.232812;11.23285;11.240996;11.239591;11.239706;11.239794;11.235035;11.238024;11.226489;11.237796;11.239109;11.238124,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,both,44.5273,44.565263;44.555271;44.548819;44.555797;44.549111;44.550909;44.588335;44.55568;44.553435;44.556452;44.535106;44.552713;44.556307;44.546588;44.55347;44.558302;44.566541;44.537238;44.536968;44.527333;44.55409,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,none,42.8082,43.088974;43.074041;43.102975;43.091392;43.086971;42.984157;42.841622;42.825508;42.823074;42.845993;42.824685;42.812286;42.816292;42.808158;42.851835;42.840618;42.809716;42.810337;42.810291;42.80885;42.816959,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,524288,32,default,both,174.529,174.583191;174.528901;174.587133;174.657373;174.553885;174.587257;174.599853;174.580995;174.610517;174.58847;174.556141;174.569037;174.570531;174.568364;174.599562;174.959602;174.593152;176.252149;174.623822;174.6256;174.626154,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,524288,32,default,none,167.652,168.437575;167.689221;167.652285;167.715547;167.677735;167.713685;167.726397;167.729909;167.686145;167.742421;167.710476;167.846129;167.713535;167.73227;167.702307;167.803406;167.712747;167.745316;167.681318;167.688696;167.725237,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,2097152,32,default,both,697.136,697.216825;697.755965;697.583534;697.320505;697.143563;697.655383;697.155198;697.78624;697.408034;697.638854;697.136323,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,lorenz96,classical-rk4,fixed,dt,0.0009765625,2097152,32,default,none,669.067,678.589802;669.067234;669.164927;669.331992;669.235773;669.299649;669.220483;669.340872;670.013337;670.046206;670.949254,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,cash-karp-54,adaptive,tol,0.01,131072,32,default,d2h,33.541779,36.863235;33.642674;34.802278;33.6314;34.089248;33.557036;36.81428;33.577968;33.541779;37.202657;33.749141,nan,3.770213772,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,cash-karp-54,adaptive,tol,0.001,131072,32,default,d2h,36.76669,40.249472;36.78375;36.785659;39.76302;36.786449;36.76669;40.873979;36.849282;36.781395;37.494134;36.82264,nan,2.264684909,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,cash-karp-54,adaptive,tol,0.0001,131072,32,default,d2h,41.111231,45.404291;41.132448;44.000034;44.461071;45.500079;41.113259;41.657076;44.906705;41.111231;44.427886;44.814325,nan,0.3731285052,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,cash-karp-54,adaptive,tol,1e-05,131072,32,default,d2h,51.569547,51.514815;51.572728;54.721049;55.305028;53.081942;55.151878;51.581037;51.735226;51.872637;51.569547;51.876349,nan,0.03300495402,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,cash-karp-54,adaptive,tol,1e-06,131072,32,default,d2h,71.641143,72.143603;75.217934;74.948393;71.702966;71.892386;71.90294;72.005658;75.734998;71.641143;71.980394;72.001892,nan,0.003007484313,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,cash-karp-54,adaptive,tol,1e-07,131072,32,default,d2h,100.995319,101.004275;101.274343;101.137666;101.030412;101.008245;101.137731;104.708463;100.995319;101.127635;101.214717;101.325578,nan,0.0003822916336,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,cash-karp-54,adaptive,tol,1e-08,131072,32,default,d2h,149.117588,152.687875;152.219093;157.039016;149.117588;149.974728;149.425511;149.537992;149.478259;149.584246;149.443969;149.384581,nan,0.0003474770231,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.0625,131072,32,default,d2h,18.341599,18.577811;18.582107;18.354545;18.34927;18.347219;18.378749;18.346009;18.341599;18.354549;18.34467;18.345905,nan,4.012927579,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.03125,131072,32,default,d2h,18.417891,18.440323;18.430339;20.162726;18.484271;18.43094;18.417891;18.424361;18.47866;18.469607;18.418195;18.424748,nan,0.6113615933,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.015625,131072,32,default,d2h,19.268972,19.290767;19.276704;19.276708;19.271394;19.784986;19.271483;21.98933;19.275785;19.276632;19.268972;19.283085,nan,0.0442071676,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.0078125,131072,32,default,d2h,20.976365,24.219485;21.009811;24.070811;20.976365;24.196379;21.077234;24.137837;20.977077;23.390021;21.14015;23.812509,nan,0.002944799408,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.00390625,131072,32,default,d2h,24.376127,24.406421;24.377695;24.376127;25.800839;24.378953;24.530891;24.4072;28.777163;24.433969;24.404925;24.383878,nan,0.0006464758343,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.001953125,131072,32,default,d2h,31.156472,34.349258;31.80538;31.156472;31.257004;34.328522;34.682792;31.208402;31.197527;34.517189;31.175844;32.264729,nan,0.0008527765013,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,d2h,44.533591,44.778218;46.165586;48.35557;47.427787;44.553267;47.488143;45.989213;44.533591;44.543378;51.35214;44.659681,nan,0.001193449284,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.00048828125,131072,32,default,d2h,73.792486,74.712084;74.581159;77.8628;73.792486;74.512247;74.759132;74.527827;74.801814;75.219898;75.821983;78.691314,nan,0.001550464384,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.000244140625,131072,32,default,d2h,128.421709,128.975526;131.619815;128.907638;128.421709;129.106064;134.815686;132.412532;131.72339;132.334699;131.862484;132.551377,nan,0.001934295523,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,wp,lorenz96,classical-rk4,fixed,dt,0.000122070312,131072,32,default,d2h,239.755941,240.298032;239.979689;240.411214;250.271272;243.956043;243.501733;243.433345;239.755941;240.093762;243.033679;246.744978,nan,0.003047345495,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,8,28,default,both,119.444,119.524271;119.545776;119.523574;119.56133;119.501492;119.522024;119.500145;119.515307;119.511928;119.544743;119.503691;119.471818;119.77336;119.49589;119.516079;119.496901;119.484553;119.47716;119.494021;119.444172;119.465766,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,8,28,default,none,119.371,119.562943;119.476429;119.418027;119.370889;119.432506;119.439566;119.411192;119.465116;119.445582;119.451465;119.429531;119.463454;119.426822;119.445502;119.425;119.456204;119.446841;119.431479;119.466594;119.468244;119.476755,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,32,28,default,both,804.214,804.743372;804.474557;804.59661;805.601435;804.768298;804.392164;804.214169;804.374195;804.771302;804.455478;804.325873;804.561385;804.732771;804.755413;804.74761;804.581174;804.682011;804.497729;804.477501;804.429395;804.526188,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,32,28,default,none,804.438,805.061368;804.917305;806.818785;805.044463;804.710456;804.826652;804.960425;807.110196;804.69397;804.769918;804.437625;804.657949;804.588081;804.640083;804.695067;804.799876;807.111328;804.78966;804.825508;804.822202;805.053868,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,128,28,default,both,1770.14,1770.730622;1770.651617;1770.857858;1770.860153;1771.23235;1771.077906;1770.57467;1770.142385;1770.903094;1771.129711;1770.257653;1770.302099;1771.112743;1771.023898;1770.61435;1770.669108;1771.279073;1771.691239;1770.928025;1771.411338;1771.678453,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,128,28,default,none,1769.8,1770.353342;1769.878532;1769.954106;1769.838417;1769.992242;1770.471168;1770.444758;1770.875669;1770.910166;1773.147188;1770.380985;1770.689886;1770.150806;1770.591196;1770.724481;1770.194117;1770.799262;1769.797452;1770.243391;1770.520048;1771.006336,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,512,28,default,both,24873,24875.81419;24882.91569;24878.4846;24881.03517;24872.98321;24876.21889;24879.38449;24877.56872;24878.49303;24881.01853;24881.64473;24874.96582;24882.2772;24883.75718;24882.97196;24885.07688;24879.21084;24887.4294;24883.34357;24878.59465;24879.32899,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,512,28,default,none,24865.6,24882.99463;24880.66849;24878.24473;24876.08892;24879.35454;24881.54026;24882.0623;24876.85716;24884.07841;24879.99753;24881.58995;24874.51602;24876.47592;24865.5951;24878.73712;24870.55111;24880.93002;24879.90824;24874.81401;24880.41483;24882.10439,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,2048,28,default,both,1850.87,1851.935196;1851.484115;1851.10903;1850.873628;1851.227383;1852.152301;1851.428054;1852.061441;1851.848626;1852.102587;1851.749645;1851.769608;1851.423794;1852.156281;1851.604755;1851.128352;1851.37145;1851.312846;1851.21498;1852.037165;1851.95163,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,2048,28,default,none,1850.86,1851.692418;1851.521386;1851.919263;1852.484084;1852.475146;1851.814826;1851.949439;1851.300721;1851.452327;1851.50216;1851.642685;1851.190148;1851.427665;1850.860639;1851.531736;1850.917738;1851.31177;1852.088567;1852.062114;1851.172877;1854.730285,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,8192,28,default,both,23537.2,23547.60624;23549.80027;23559.4757;23556.43851;23554.30413;23557.84224;23553.8499;23552.3597;23543.09635;23548.45262;23552.34973;23554.3362;23555.79122;23549.06598;23548.8832;23558.82257;23543.21842;23537.19666;23547.23092;23549.34192;23551.45421,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,8192,28,default,none,23535.4,23548.8491;23541.06976;23542.74956;23541.64769;23537.76814;23542.83094;23540.01311;23542.63427;23537.43269;23543.70857;23546.96281;23542.00626;23535.40628;23541.54217;23548.73333;23546.70558;23557.0624;23545.11413;23549.274;23557.24767;23552.40597,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,32768,28,default,both,61408.4,65116.24855;68740.67259;65490.15986;64907.12185;62094.25098;65124.85947;65236.11465;61554.81203;64847.96107;65311.48904;61753.28073;64883.50346;61408.35932;61935.31547;61412.40802;61410.62246;61930.53861;65228.52139;66474.17001;64450.76613;61589.73983,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,32768,28,default,none,61344.7,64721.71632;65494.33754;64908.41258;66360.71251;64959.22061;64843.34259;65073.02885;61460.16196;64822.39746;62128.94758;61344.66899;64803.56722;61598.65214;64722.59344;62108.00551;64875.89283;64803.51652;65260.93996;64903.24398;65017.02752;61785.49823,nan,nan,nan,2026-09-08T10:43:51Z
cpp,linux_RTX-2060-SUPER,times,pleiades,cash-karp-54,adaptive,tol,1e-05,131072,28,default,both,76299.5,78862.41152;80748.58553;76547.84097;80770.23422;77180.87462;76299.4675;80049.55022;78566.57758;81296.28872;78253.8493;78344.54213;79608.30777;80474.75477;80339.7245;79781.67997;77577.61024;77413.23336;80791.52561;79871.67602;78232.91596;79147.70826,nan,nan,nan,2026-09-08T10:43:51Z
